"NAME","CITY","COUNT"
MESIDOR,PORT-AU-PRINCE,387
FENELUS,CAP-HAITIEN,386
LADOUCEUR,JACMEL,386
ANTOINE,SAINT MARC,386
PETION,CARREFOUR,386
PHILIPPE,PETION-VILLE,386
ULYSSE,PETION-VILLE,385
TOUSSAINT,LEOGANE,385
LOUIS JEAN,PORT-AU-PRINCE,385
GEORGES,TROU DU NORD,385
ANTOINE,LEOGANE,385
CHAVRE,BELLADERE,385
BERNARD,CAYES,385
BERNARD,HINCHE,384
ALEXANDRE,JEREMIE,384
VICTOR,CAP-HAITIEN,384
JEAN BAPTISTE,CAYES,384
ESTIME,DESSALINES,384
ESTIME,GONAIVES,383
SENAT,CROIX DES BOUQUETS,383
SALOMON,SAINT MARC,383
PHILIPPE,GONAIVES,382
ALEXIS,CAYES,382
CAMILLE,CROIX DES BOUQUETS,382
DORVIL,CARREFOUR,382
FILS-AIME,SAINT MARC,382
METELLUS,CARREFOUR,382
JEAN FRANCOIS,CARREFOUR,382
GUERRIER,JACMEL,381
JULIEN,L'ARCAHAIE,381
MARCELLUS,CAP-HAITIEN,381
TOUSSAINT,HINCHE,381
DARIUS,PORT-AU-PRINCE,381
METAYER,PORT-DE-PAIX,380
NOEL,VERRETTES,380
VITAL,DELMAS,380
ST FLEUR,DELMAS,379
SAMEDI,JACMEL,379
AUGUSTIN,LIMONADE,379
BELIZAIRE,CAP-HAITIEN,379
ABRAHAM,PORT-AU-PRINCE,379
CASSEUS,PETION-VILLE,379
CELESTIN,CAYES JACMEL,379
NOEL,GRDE RIVIERE DU NORD,379
SAMEDY,PORT-AU-PRINCE,378
ALEXANDRE,AQUIN,378
DOLCE,CAP-HAITIEN,377
FENELON,PORT-AU-PRINCE,377
JEAN BAPTISTE,JEREMIE,377
MARCELLUS,PORT-AU-PRINCE,377
JULES,VERRETTES,377
TOUSSAINT,TABARRE,377
PETION,PORT-AU-PRINCE,377
SEIDE,CAP-HAITIEN,376
AUGUSTIN,LEOGANE,376
ANTOINE,KENSCOFF,376
LAFLEUR,CARREFOUR,376
ESTIME,PORT-AU-PRINCE,375
REMY,PETION-VILLE,375
BERNARD,JACMEL,375
CONSTANT,CROIX DES BOUQUETS,375
DIMANCHE,JEREMIE,374
JULIEN,CAYES,374
MONDESIR,GONAIVES,374
MATHIEU,DELMAS,374
JEAN-LOUIS,CROIX DES BOUQUETS,374
JEROME,CROIX DES BOUQUETS,374
MARCELLUS,GONAIVES,373
NELSON,CROIX DES BOUQUETS,373
SAINT LOUIS,DELMAS,373
SAINT-LOUIS,CROIX DES BOUQUETS,372
PETIT,PETION-VILLE,372
CESAR,LEOGANE,372
BAPTISTE,CITE-SOLEIL,372
MOISE,CAP-HAITIEN,372
METELLUS,DELMAS,372
JULIEN,CAP-HAITIEN,371
JULIEN,GONAIVES,371
HILAIRE,PETIT-GOAVE,371
SAINVIL,PORT-AU-PRINCE,371
ROMELUS,DELMAS,371
VICTOR,ABRICOTS,371
BALAN,CROIX DES BOUQUETS,371
CHERENFANT,CAP-HAITIEN,370
JEAN PIERRE,CROIX DES BOUQUETS,370
MARCELLUS,PETION-VILLE,370
NOEL,MIRAGOANE,370
JEAN CHARLES,PETION-VILLE,369
PHILIPPE,CROIX DES BOUQUETS,369
PIERRE LOUIS,JACMEL,368
RAYMOND,LEOGANE,368
BLANC,JEAN RABEL,368
FLEURY,PORT-AU-PRINCE,368
JOACHIM,OUANAMINTHE,368
JEAN-BAPTISTE,PETIT-GOAVE,367
ST LOUIS,CARREFOUR,367
DESSOURCES,PORT-AU-PRINCE,367
DORVIL,PIGNON,367
PIERRE LOUIS,CROIX DES BOUQUETS,366
PIERRE-LOUIS,GONAIVES,366
SANON,MARIGOT,366
JEAN BAPTISTE,SAINT MARC,365
MONDESIR,CAP-HAITIEN,365
DERILUS,GONAIVES,365
ANTOINE,CAYES JACMEL,365
ALEXIS,LEOGANE,365
EDOUARD,CAP-HAITIEN,364
THEODORE,PETION-VILLE,364
FILS,PORT-AU-PRINCE,364
LOUISSAINT,SAUT D'EAU,364
LUCIEN,PORT-AU-PRINCE,363
JULES,CAYES,363
EXANTUS,PORT-AU-PRINCE,363
AUGUSTIN,VERRETTES,362
AUGUSTIN,JEREMIE,361
BRUTUS,DELMAS,361
NOÃ‹L,GONAIVES,361
GUERRIER,LIMONADE,361
ROMELUS,CROIX DES BOUQUETS,361
SIMEON,GONAIVES,360
SAINTIL,SAINT LOUIS NORD,360
SENAT,PORT-AU-PRINCE,360
BRUTUS,PETION-VILLE,360
ALEXIS,GROS MORNE,360
DORVIL,PETION-VILLE,360
EDMOND,GRAND-GOAVE,359
BELIZAIRE,HINCHE,359
EXUME,CROIX DES BOUQUETS,359
MILORD,PORT-AU-PRINCE,359
METELLUS,PETION-VILLE,359
GERMAIN,JACMEL,358
LUBIN,PETION-VILLE,358
MONDESIR,CROIX DES BOUQUETS,358
ROMELUS,PETION-VILLE,358
REMY,CARREFOUR,358
VOLCY,PETION-VILLE,358
TOUSSAINT,PETIT-GOAVE,358
RAYMOND,CAYES,358
SYLVESTRE,PORT-AU-PRINCE,358
EMMANUEL,HINCHE,358
CALIXTE,CAP-HAITIEN,358
CIVIL,DELMAS,357
MAURICE,CARREFOUR,357
JACQUES,GROS MORNE,357
HYPPOLITE,PETION-VILLE,357
SAINTIL,CROIX DES BOUQUETS,357
RAPHAEL,DELMAS,356
EMILE,DELMAS,356
JEAN-LOUIS,AQUIN,356
VALCIN,PORT-AU-PRINCE,355
SANON,GRESSIER,354
JACQUES,SAINT MARC,354
JEUNE,CROIX DES BOUQUETS,354
JUSTE,JEREMIE,354
EUGENE,PETION-VILLE,354
DESTINE,GONAIVES,354
ALEXIS,PESTEL,354
ORELUS,CAP-HAITIEN,353
PETIT-HOMME,PETION-VILLE,353
PREVILON,GONAIVES,353
FENELON,SAINT-MICHEL,353
JULES,DESSALINES,353
LUNDI,PORT-AU-PRINCE,353
JEAN-LOUIS,BELLE ANSE,353
LINDOR,PETION-VILLE,352
FILS-AIME,CARREFOUR,352
LAURORE,PORT-AU-PRINCE,352
AUGUSTIN,JEAN RABEL,352
DESIR,ANSE A GALETS,352
DIEUJUSTE,VERRETTES,351
SIMEON,CROIX DES BOUQUETS,351
ULYSSE,GONAIVES,350
JULES,CITE-SOLEIL,350
MALBRANCHE,AQUIN,350
BAPTICHON,PETIT-GOAVE,350
BAPTISTE,GONAIVES,349
DORSAINVIL,GONAIVES,349
DESIR,HINCHE,349
BLANC,CARREFOUR,349
MOMPREMIER,OUANAMINTHE,349
ESTIME,VERRETTES,349
INNOCENT,DELMAS,348
PETIT-FRERE,DELMAS,348
SENAT,PETION-VILLE,347
JULES,CAP-HAITIEN,347
DESROSIERS,CARREFOUR,347
SANON,CAYES,346
THEODORE,DELMAS,346
JOCELYN,PORT-AU-PRINCE,346
MARCELIN,CAP-HAITIEN,346
MESIDOR,CAP-HAITIEN,346
MERISIER,PETION-VILLE,346
LUBIN,PORT-DE-PAIX,346
DENIS,PETION-VILLE,345
BAPTISTE,OUANAMINTHE,344
GERMAIN,SAINT MARC,344
INNOCENT,SAINT MARC,344
JEANTY,PETIT-GOAVE,344
FILS,PETION-VILLE,344
VICTOR,CROIX DES BOUQUETS,344
ROSIER,PORT-AU-PRINCE,344
ST LOUIS,PETION-VILLE,344
BASTIEN,PORT-AU-PRINCE,343
ALEXANDRE,TABARRE,343
CESAR,CAP-HAITIEN,343
CADET,PETIT-GOAVE,343
DORT,LEOGANE,343
MONDESIR,PETION-VILLE,343
JEUDY,GONAIVES,342
HILAIRE,PETION-VILLE,342
PHILOGENE,PORT-AU-PRINCE,342
BIEN-AIME,CITE-SOLEIL,342
BRICE,CARREFOUR,342
DESGRANGES,PETIT-GOAVE,342
DENIS,PORT-SALUT,341
CINEUS,CROIX DES BOUQUETS,341
CLERVIL,PORT-AU-PRINCE,341
JEUNE,JEREMIE,341
NOEL,LEOGANE,341
GELIN,CROIX DES BOUQUETS,340
JOACHIM,CAP-HAITIEN,340
EDOUARD,CROIX DES BOUQUETS,340
ALCIME,CAP-HAITIEN,340
DELICE,CARREFOUR,340
DIEUJUSTE,DESSALINES,339
ALEXIS,PORT-DE-PAIX,339
NOEL,MAISSADE,339
JEAN-BAPTISTE,TROU DU NORD,338
ALCINDOR,PORT-AU-PRINCE,338
EMILE,CROIX DES BOUQUETS,338
BENJAMIN,CARREFOUR,338
BAPTISTE,LEOGANE,338
BAPTISTE,SAINT MARC,338
CALIXTE,PETIT-GOAVE,338
RENE,CITE-SOLEIL,338
SIMEON,GROS MORNE,338
SALOMON,DELMAS,337
SAINT LOUIS,GONAIVES,337
ESTIME,CROIX DES BOUQUETS,337
CASSEUS,L'ARCAHAIE,337
ALTIDOR,GONAIVES,337
DAVID,PORT-AU-PRINCE,337
BENJAMIN,PETION-VILLE,337
BENOIT,LEOGANE,337
EDOUARD,PETIT-GOAVE,337
BRUTUS,CARREFOUR,336
ROMEUS,GONAIVES,336
VAL,CERCA CARVAJAL,336
SYLVAIN,DELMAS,336
JOAZARD,OUANAMINTHE,336
JULES,JEREMIE,336
GUERRIER,TABARRE,336
LAFLEUR,DELMAS,335
FELIX,CAP-HAITIEN,335
MERISIER,PORT-AU-PRINCE,335
MARCELLUS,RANQUITE,335
CORVIL,GONAIVES,335
RENE,LEOGANE,335
SEVERE,CAP-HAITIEN,335
SAINT-LOUIS,DELMAS,334
GERMAIN,JEREMIE,334
GERMAIN,L'ARCAHAIE,334
ADRIEN,PORT-AU-PRINCE,334
DESIRE,PORT-AU-PRINCE,334
DECIUS,GONAIVES,334
DORVIL,SAINT RAPHAEL,333
RICHARD,DELMAS,333
SIMEON,CARREFOUR,333
MERCY,PETITE-RIVIERE,333
MATHIEU,OUANAMINTHE,333
GEORGES,TABARRE,332
JULIEN,PORT-DE-PAIX,332
LUBIN,MIREBALAIS,332
JEAN-PIERRE,GONAIVES,332
DOR,GROS MORNE,332
PETIT-HOMME,PORT-AU-PRINCE,332
THEODORE,CARREFOUR,332
SYLVAINCE,JACMEL,331
PHILIPPE,CAP-HAITIEN,331
JEAN PHILIPPE,PORT-AU-PRINCE,331
MAIGNAN,AQUIN,331
MATHIEU,CAP-HAITIEN,330
MAURICE,DELMAS,330
PETIT-HOMME,PORT-DE-PAIX,330
PROPHETE,PORT-AU-PRINCE,330
BERNARD,OUANAMINTHE,330
BIEN-AIME,PORT-DE-PAIX,330
ALCIUS,GONAIVES,330
BEAUBRUN,CARREFOUR,329
BELLEVUE,PORT-AU-PRINCE,329
JEAN-PIERRE,PORT-AU-PRINCE,329
ISAAC,PORT-AU-PRINCE,329
LAGUERRE,TABARRE,329
NOEL,BELLADERE,329
TOUSSAINT,BAINET,329
PAYEN,LA VALLEE,329
PIERRE LOUIS,ROSEAUX,328
SAINT LOUIS,CARREFOUR,328
AUGUSTIN,SAINT RAPHAEL,328
CHERENFANT,OUANAMINTHE,328
JEUNE,CITE-SOLEIL,328
MARCELIN,PETIT-GOAVE,328
LOUISSAINT,LEOGANE,328
JEAN LOUIS,PORT-DE-PAIX,327
PETIT-HOMME,CROIX DES BOUQUETS,327
CALIXTE,PETITE RIVIERE,327
ANTOINE,PORT-DE-PAIX,326
JEAN LOUIS,PETIT-GOAVE,326
PIERRE LOUIS,LEOGANE,326
TOUSSAINT,PETITE-RIVIERE,326
VINCENT,OUANAMINTHE,326
ZAMOR,PORT-AU-PRINCE,326
SYLVESTRE,DELMAS,326
ST JUSTE,PETION-VILLE,326
SIMILIEN,PETION-VILLE,325
ALEXIS,BAINET,325
DELVA,CAYES,325
LOUISSAINT,GONAIVES,325
METELLUS,HINCHE,325
NOEL,GANTHIER,324
GEORGES,CITE-SOLEIL,324
FENELON,DELMAS,324
FILS-AIME,CROIX DES BOUQUETS,324
SIMON,CAYES,324
CLAUDE,PORT-AU-PRINCE,324
CONSTANT,CARREFOUR,323
DELICE,LEOGANE,323
ALEXIS,L'ACUL DU NORD,323
JACQUES,PORT-DE-PAIX,323
RENE,DESSALINES,323
ALEXANDRE,DESSALINES,322
JEUDY,JACMEL,322
JEAN-BAPTISTE,THOMASSIQUE,322
JEAN-PIERRE,PETION-VILLE,321
SAINT JEAN,PORT-AU-PRINCE,321
PETIT-FRERE,CROIX DES BOUQUETS,321
PETIT-FRERE,PORT-DE-PAIX,321
BUISSERETH,AQUIN,321
DESSOURCES,CARREFOUR,321
DOMINIQUE,PETION-VILLE,321
BOURDEAU,JEREMIE,320
BREVIL,CROIX DES BOUQUETS,320
MARCELLUS,CROIX DES BOUQUETS,320
SEIDE,CAYES,320
SALOMON,CROIX DES BOUQUETS,319
BEAUBRUN,DELMAS,319
DORCE,CROIX DES BOUQUETS,319
ESTIMABLE,GONAIVES,319
GASPARD,CARREFOUR,319
JULES,TABARRE,319
LUC,PORT-AU-PRINCE,319
JASMIN,PORT-AU-PRINCE,318
LAFALAISE,JACMEL,318
HENRY,AQUIN,318
HENRY,CROIX DES BOUQUETS,318
SIMON,GONAIVES,318
ZEPHIR,AQUIN,318
BONHEUR,CROIX DES BOUQUETS,318
CINEUS,PETION-VILLE,318
BARTHELEMY,CARREFOUR,318
DORSAINVIL,CAP-HAITIEN,317
EDMOND,PETION-VILLE,317
GUILLAUME,CABARET,317
REGIS,PORT-AU-PRINCE,317
PIERRE-LOUIS,CAYES,317
PIERRE-LOUIS,SAINT LOUIS NORD,316
VOLCY,CROIX DES BOUQUETS,316
BASTIEN,CROIX DES BOUQUETS,316
NELSON,JACMEL,316
NELSON,CAP-HAITIEN,315
LUBIN,CAYES,315
MESIDOR,DELMAS,315
JOASSAINT,JEREMIE,315
FILS,JACMEL,315
BOSSE,AQUIN,315
DORT,PETITE-RIVIERE,315
ALEXANDRE,L'ARCAHAIE,315
BAPTISTE,CAP-HAITIEN,314
DOMINIQUE,DELMAS,314
DESTINE,DELMAS,314
CIVIL,PETION-VILLE,314
CADET,SAINT MARC,314
ULYSSE,SAINT MARC,314
VERTUS,CARREFOUR,314
LUCIEN,DELMAS,314
NELSON,JEAN RABEL,314
JUSTE,PETION-VILLE,314
MILIEN,CARREFOUR,314
LUNDY,CARREFOUR,313
LEGER,CARREFOUR,313
JACQUES,CITE-SOLEIL,313
JEAN-BAPTISTE,HINCHE,313
CELESTIN,CITE-SOLEIL,313
ALTEMA,CAYES,313
VICTOR,CITE-SOLEIL,313
PETIT-HOMME,CARREFOUR,313
PETION,DELMAS,313
VITAL,SAINT LOUIS DU SUD,313
ROBERT,PORT-AU-PRINCE,313
SIMEON,CAP-HAITIEN,313
SAINT-FLEUR,CAP-HAITIEN,312
FORESTAL,CAYES,312
MOISE,SAINT MARC,312
CALIXTE,LEOGANE,312
BERTRAND,PORT-AU-PRINCE,311
BENOIT,PETION-VILLE,311
REVOST,LASCAHOBAS,311
JEAN LOUIS,GRAND-GOAVE,311
JEAN-PIERRE,CARREFOUR,311
LEBRUN,PORT-AU-PRINCE,311
NAZAIRE,CARREFOUR,310
FILS-AIME,DELMAS,310
FREDERIC,PORT-AU-PRINCE,310
CADET,CAVAILLON,310
CADET,JACMEL,310
CASIMIR,PETIT-GOAVE,310
ANDRE,JEREMIE,310
ARCHELUS,GONAIVES,310
CLERGER,CAYES,310
PIERRE LOUIS,TABARRE,310
POLYNICE,GANTHIER,310
OSIAS,CAP-HAITIEN,309
VOLCY,GANTHIER,309
JEAN BAPTISTE,CAYES JACMEL,309
DESROCHES,PETIT-GOAVE,309
DIEUDONNE,PETION-VILLE,308
BELIZAIRE,CAYES,308
AZOR,DELMAS,308
ALEXIS,JEREMIE,308
ST JUSTE,PORT-AU-PRINCE,308
RAPHAEL,CARREFOUR,308
JANVIER,JEREMIE,308
JEAN PIERRE,BAINET,308
NOEL,FORT-LIBERTE,308
NOEL,L'ARCAHAIE,308
LAURENT,PETIT-GOAVE,308
GUERRIER,PORT-DE-PAIX,308
GUILLAUME,PORT-DE-PAIX,308
FELIX,GANTHIER,308
ALEXANDRE,PETIT-GOAVE,307
ELIE,PETION-VILLE,307
VERNET,LEOGANE,307
ROMULUS,PORT-AU-PRINCE,306
FILS-AIME,L'ARCAHAIE,306
MILORD,CARREFOUR,306
JACQUET,PORT-AU-PRINCE,306
GEORGES,AQUIN,306
JOLY,BELLADERE,306
BLAISE,DELMAS,306
EDOUARD,SAINT MARC,305
DIMANCHE,PETION-VILLE,305
SYLVAIN,PETION-VILLE,305
JOASSAINT,PORT-AU-PRINCE,305
INNOCENT,CARREFOUR,305
DORANTE,SAINT LOUIS DU SUD,304
DESIRE,CARREFOUR,304
BONHOMME,CARREFOUR,304
BIEN-AIME,SAINT MARC,304
AUGUSTE,VERRETTES,304
PHANORD,OUANAMINTHE,304
PASCAL,PORT-AU-PRINCE,304
ULYSSE,PORT-DE-PAIX,303
VALCOURT,CAP-HAITIEN,303
PIERRE LOUIS,BAINET,303
SIMON,CERCA CARVAJAL,303
JEAN-BAPTISTE,CAYES,303
GUILLAUME,CAP-HAITIEN,303
CHERILUS,GONAIVES,303
CANGE,PORT-AU-PRINCE,302
NICOLAS,CITE-SOLEIL,302
FAUSTIN,CARREFOUR,302
LAURENT,JEREMIE,301
LADOUCEUR,ABRICOTS,301
AUGUSTE,CABARET,301
BAZILE,JEREMIE,300
DESTIN,SAINT MARC,300
EMMANUEL,PORT-AU-PRINCE,300
FENELON,PETION-VILLE,300
GUILLAUME,CROIX DES BOUQUETS,299
FORESTAL,PORT-AU-PRINCE,299
TOUSSAINT,BORGNE,299
DORT,VERRETTES,299
ANDRE,CITE-SOLEIL,299
COMPERE,GRDE RIVIERE DU NORD,299
CIVIL,CAYES,298
DESIRE,LEOGANE,298
BERNARD,CAP-HAITIEN,298
EMILE,PETION-VILLE,298
JUSTIN,CROIX DES BOUQUETS,298
LAFOND,JACMEL,298
LEON,CARREFOUR,298
SAINT-VIL,OUANAMINTHE,298
SEIDE,DELMAS,298
ROMAIN,PETION-VILLE,298
RENE,PETIT-GOAVE,297
VOLCY,CARREFOUR,297
REGISTRE,PORT-AU-PRINCE,297
PHILOGENE,GONAIVES,297
DORVAL,DELMAS,297
ALTIDOR,CARREFOUR,297
FLEURANT,PORT-AU-PRINCE,297
MARCELIN,CAYES,297
NAZAIRE,DELMAS,297
JEAN BAPTISTE,MIREBALAIS,297
GUILLAUME,CAYES,297
LUXAMA,CAYES,296
JEAN PIERRE,CITE-SOLEIL,296
LAMBERT,JACMEL,296
PREDELUS,JEAN RABEL,296
TOUSSAINT,LIMBE,296
CLERGE,CAYES,296
DORT,DESSALINES,296
AZOR,CARREFOUR,296
AUGUSTIN,SAINT LOUIS NORD,295
AIME,SAINT MARC,295
ELYSEE,CAYES,295
BLAISE,CARREFOUR,295
LAUTURE,PORT-AU-PRINCE,295
GAUTHIER,HINCHE,295
GEORGES,OUANAMINTHE,295
MIDY,MARIGOT,295
ESTIMABLE,L'ESTERE,295
NAZAIRE,BEAUMONT,295
RENE,CHANTAL,295
DORCE,PORT-AU-PRINCE,294
DIEUJUSTE,PORT-AU-PRINCE,294
LAROSE,PORT-AU-PRINCE,294
FELIX,SAINT MARC,294
NEPTUNE,ABRICOTS,293
GUERRIER,LASCAHOBAS,293
LEON,DELMAS,293
LOUISSAINT,CITE-SOLEIL,293
JEAN BAPTISTE,HINCHE,293
SAINTILUS,PORT-AU-PRINCE,293
DIEUDONNE,DELMAS,293
CADET,JEREMIE,293
CHERILUS,SAINT MARC,293
DORCE,PETION-VILLE,292
ANDRE,JACMEL,292
GUILLAUME,PETITE-RIVIERE,292
GEDEON,PETION-VILLE,292
GEFFRARD,PETION-VILLE,292
SIMON,HINCHE,292
ANTOINE,CAPOTILLE,291
AVRIL,PORT-AU-PRINCE,291
BIEN-AIME,DONDON,291
CADICHON,HINCHE,291
CELESTIN,JACMEL,291
GILLES,CARREFOUR,291
GILLES,JACMEL,291
MOISE,TABARRE,291
MALVOISIN,PETITE-RIVIERE,291
JACQUES,TROU DU NORD,291
JEAN BAPTISTE,PESTEL,291
JEUDY,LEOGANE,291
JEUNE,CAYES,291
JEUNE,DESSALINES,291
LAMOUR,DELMAS,291
JULES,OUANAMINTHE,291
JULES,PETIT-GOAVE,290
VERTUS,CROIX DES BOUQUETS,290
ROBERT,CARREFOUR,290
PROPHETE,SAINT RAPHAEL,290
CANGE,CARREFOUR,290
DANIEL,CAP-HAITIEN,290
CLERVIL,DELMAS,290
BENOIT,CROIX DES BOUQUETS,290
DESTINE,SAINT MARC,290
DORSAINVIL,DELMAS,290
DORVIL,PETITE-RIVIERE,290
DORVIL,L'ARCAHAIE,289
ANTOINE,VERRETTES,289
ALCIDE,PORT-AU-PRINCE,289
CADET,LEOGANE,289
DESTIN,CARREFOUR,289
DESIRE,PETIT-GOAVE,289
MOREAU,PORT-AU-PRINCE,289
NOEL,L'ESTERE,289
JEAN-LOUIS,LEOGANE,289
MATHURIN,CROIX DES BOUQUETS,289
PHILIPPE,CARREFOUR,289
SAINT-LOUIS,PETITE-RIVIERE,289
THOMAS,TABARRE,289
VOLTAIRE,DELMAS,289
SALOMON,CARREFOUR,288
PRESENDIEU,VERRETTES,288
SAINT-LOUIS,JACMEL,288
SAINT-LOUIS,VERRETTES,288
AMBROISE,CAP-HAITIEN,288
ANTOINE,CAYES,288
CADET,MIREBALAIS,288
CLERGE,DELMAS,288
BADIO,JACMEL,288
JOASSAINT,JACMEL,288
HONORE,JEREMIE,288
HONORE,PORT-DE-PAIX,288
FELIX,AQUIN,287
LAMOUR,CARREFOUR,287
RAPHAEL,BELLADERE,287
RAYMOND,PETIT-GOAVE,287
THELUSMA,PORT-AU-PRINCE,287
AUGUSTE,PETIT-GOAVE,287
DORVIL,VERRETTES,287
ELYSEE,PORT-AU-PRINCE,287
BERNARD,GONAIVES,286
DESTIN,DELMAS,286
ANTOINE,SAINT RAPHAEL,286
CELESTIN,JEAN RABEL,286
LAURENT,CROIX DES BOUQUETS,286
INNOCENT,CAP-HAITIEN,286
METAYER,JEAN RABEL,286
METELUS,PORT-AU-PRINCE,286
VITAL,CARREFOUR,286
SEVERE,DELMAS,286
PETION,PETION-VILLE,285
REGIS,CAP-HAITIEN,285
PIERRE LOUIS,GONAIVES,285
EDOUARD,GONAIVES,285
DORCELUS,SAINT MARC,285
MARCELIN,CITE-SOLEIL,285
MARCELIN,MARIGOT,285
JEAN BAPTISTE,PETIT-GOAVE,285
EXILUS,PETION-VILLE,285
LUBIN,ANGLAIS,285
MILIEN,DELMAS,284
GERMAIN,GONAIVES,284
HERARD,ABRICOTS,284
LEGER,DELMAS,284
FENELON,LEOGANE,284
NOEL,SAINT LOUIS DU SUD,284
MONDESTIN,GONAIVES,284
VALCIN,CAP-HAITIEN,284
DELVA,LEOGANE,284
AMBROISE,CARREFOUR,284
NORMIL,PORT-AU-PRINCE,283
NELSON,CABARET,283
EXUME,PORT-AU-PRINCE,283
JN-BAPTISTE,CAPOTILLE,283
JEAN-PIERRE,BELLE ANSE,283
JEROME,JACMEL,283
JEUDY,JEREMIE,283
JEAN PIERRE,CAP-HAITIEN,283
ULYSSE,LEOGANE,283
PHILISTIN,GONAIVES,283
SERAPHIN,PORT-AU-PRINCE,283
PETIT FRERE,PORT-AU-PRINCE,283
ROMAIN,CROIX DES BOUQUETS,283
PETIT-FRERE,PETION-VILLE,282
AMAZAN,PORT-AU-PRINCE,282
DARIUS,SAINT MARC,282
EMMANUEL,CERCA LA SOURCE,282
LUCIEN,PETION-VILLE,282
NICOLAS,PORT-DE-PAIX,282
LAZARRE,PORT-AU-PRINCE,281
EXAVIER,PORT-AU-PRINCE,281
VINCENT,BELLADERE,281
VIXAMAR,PORT-DE-PAIX,281
BLANC,SAINT LOUIS NORD,281
AUGUSTIN,KENSCOFF,281
AURELUS,PETION-VILLE,281
BERNADEAU,THOMONDE,280
DIMANCHE,DELMAS,280
DEMOSTHENE,PORT-AU-PRINCE,280
DENIS,CAYES,280
ALMONOR,CAP-HAITIEN,280
ANTENOR,CAP-HAITIEN,280
EXANTUS,DELMAS,280
FENELON,GONAIVES,280
ROMELUS,CARREFOUR,280
THOMAS,CITE-SOLEIL,280
PIERRE LOUIS,CAYES JACMEL,280
SANON,SAINT LOUIS DU SUD,280
PETION,BAINET,280
PETIT,DELMAS,279
ROMAIN,DELMAS,279
VILSAINT,PORT-AU-PRINCE,279
ST CYR,PORT-AU-PRINCE,279
STERLING,GONAIVES,279
ALTIDOR,OUANAMINTHE,279
ALDAJUSTE,GONAIVES,279
BELIZAIRE,CITE-SOLEIL,279
CELESTIN,PETIT-GOAVE,279
COLIN,PORT-AU-PRINCE,279
DESTINE,CARREFOUR,279
JEAN PAUL,PETION-VILLE,279
HONORE,CARREFOUR,279
FORTUNE,SAINT MARC,279
GEDEON,DELMAS,279
MARS,JEREMIE,279
LAGUERRE,GRAND-GOAVE,279
EUGENE,SAINT LOUIS NORD,278
MEME,CAP-HAITIEN,278
SAINTIL,PLAISANCE,278
ANTOINE,BELLADERE,278
CIVIL,LEOGANE,278
CADET,TORBECK,278
CAZEAU,PETION-VILLE,277
CELESTIN,TABARRE,277
DIMANCHE,CARREFOUR,277
BERTRAND,MARIGOT,277
BIEN-AIME,TROU DU NORD,277
AUGUSTIN,BORGNE,277
ALEXIS,HINCHE,277
GERMAIN,PETIT-GOAVE,277
INNOCENT,LEOGANE,277
EXANTUS,GONAIVES,277
ROMEUS,SAINT MARC,277
SAINT FLEUR,ABRICOTS,277
PHILISTIN,VERRETTES,277
PREVILON,DESDUNES,277
RAPHAEL,CAP-HAITIEN,276
DIEUDONNE,BAINET,276
BRICE,DELMAS,276
AUGUSTIN,MILOT,276
DELICE,PETION-VILLE,276
LAFORTUNE,PORT-AU-PRINCE,276
HERARD,PORT-AU-PRINCE,276
HILAIRE,CROIX DES BOUQUETS,276
JASMIN,PETIT-GOAVE,275
MENTOR,PORT-AU-PRINCE,275
SIMILIEN,BELLE ANSE,275
PETIT,CAP-HAITIEN,275
ARISTILDE,GONAIVES,275
EDMOND,CROIX DES BOUQUETS,275
CAZEAU,PORT-AU-PRINCE,275
CADET,CAMP-PERRIN,275
CAMEAU,BELLADERE,274
BOURDEAU,PORT-AU-PRINCE,274
ELIE,DELMAS,274
GERMAIN,LEOGANE,274
EXUME,PETION-VILLE,274
FERDINAND,SAINT MARC,274
MONDESIR,OUANAMINTHE,274
PROPHETE,DELMAS,274
PIERRE LOUIS,CAYES,274
VALCIN,DELMAS,274
TOUSSAINT,SAINT LOUIS NORD,273
PLACIDE,PORT-AU-PRINCE,273
PHILIPPE,DESSALINES,273
PETIT-HOMME,DELMAS,273
ANTOINE,MAISSADE,273
BRICE,JACMEL,273
MILORD,PETIT-GOAVE,273
FELIX,TORBECK,273
EXANTUS,VERRETTES,273
LEGER,CAYES,273
JOACHIM,GONAIVES,273
ESTIME,DELMAS,272
EUGENE,L'ARCAHAIE,272
NAZAIRE,PETION-VILLE,272
PHILISTIN,PORT-AU-PRINCE,272
TOUSSAINT,BELLADERE,272
DOUCE,MARIGOT,272
DESIR,L'ARCAHAIE,272
DESROSIERS,DELMAS,272
CAJUSTE,PORT-AU-PRINCE,271
ANTOINE,DESSALINES,271
BAPTISTE,BAINET,271
CLERMONT,DELMAS,271
GILLES,DELMAS,271
GUSTAVE,GONAIVES,271
JEAN JACQUES,CARREFOUR,271
JEAN-BAPTISTE,SAINT-MICHEL,271
INNOCENT,CROIX DES BOUQUETS,271
ESTIVERNE,VERRETTES,271
PETIT-FRERE,JEAN RABEL,271
PETIT-HOMME,CAP-HAITIEN,270
SANON,L'ARCAHAIE,270
VIL,CROIX DES BOUQUETS,270
CETOUTE,PORT-AU-PRINCE,270
CONSTANT,CAMP-PERRIN,270
DOMINIQUE,CARREFOUR,270
ELIE,CARREFOUR,270
